Time,num_affected
0,1047
0.25,1047
0.5,1047
0.75,1099
1,1191
1.25,1335
1.5,1433
1.75,1563
2,1703
2.25,1856
2.5,2039
2.75,2197
3,2376
3.25,2547
3.5,2711
3.75,2872
4,3080
4.25,3256
4.5,3479
4.75,3684
5,3936
5.25,4194
5.5,4454
5.75,4733
6,5057
6.25,5390
6.5,5721
6.75,6051
7,6437
7.25,6818
7.5,7258
7.75,7716
8,8198
8.25,8706
8.5,9282
8.75,9831
9,10415
9.25,11067
9.5,11731
9.75,12428
10,13136
10.25,13906
10.5,14696
10.75,15536
11,16389
11.25,17232
11.5,18151
11.75,19247
12,20477
12.25,21648
12.5,22982
12.75,24465
13,25929
13.25,27491
13.5,29147
13.75,30854
14,32612
14.25,34428
14.5,36285
14.75,38315
15,40434
15.25,42640
15.5,45008
15.75,47380
16,49968
16.25,52653
16.5,55596
16.75,58627
17,61915
17.25,65316
17.5,68932
17.75,72503
18,76361
18.25,80378
18.5,84568
18.75,88893
19,93444
19.25,98291
19.5,103277
19.75,108559
20,114041
20.25,119742
20.5,125787
20.75,132017
21,138699
21.25,145624
21.5,152796
21.75,159922
22,167399
22.25,175239
22.5,183102
22.75,191260
23,199867
23.25,208824
23.5,217982
23.75,227597
24,237359
24.25,247578
24.5,258158
24.75,268979
25,280029
25.25,291367
25.5,303030
25.75,314825
26,326858
26.25,339346
26.5,351816
26.75,364597
27,377692
27.25,390824
27.5,403878
27.75,417324
28,430828
28.25,444554
28.5,458068
28.75,471769
29,485564
29.25,499243
29.5,513145
29.75,526707
30,540213
30.25,553703
30.5,566907
30.75,580180
31,593017
31.25,605758
31.5,618427
31.75,630897
32,642788
32.25,654507
32.5,666230
32.75,677755
33,688771
33.25,699420
33.5,709547
33.75,719666
34,729425
34.25,738970
34.5,748145
34.75,756847
35,765415
35.25,773409
35.5,781318
35.75,788736
36,795941
36.25,802767
36.5,809410
36.75,815666
37,821701
37.25,827418
37.5,832974
37.75,838136
38,843232
38.25,847937
38.5,852494
38.75,856756
39,860839
39.25,864778
39.5,868654
39.75,872253
40,875756
40.25,879094
40.5,882190
40.75,885065
41,887905
41.25,890599
41.5,893142
41.75,895543
42,897899
42.25,900109
42.5,902226
42.75,904183
43,906126
43.25,907883
43.5,909617
43.75,911246
44,912843
44.25,914385
44.5,915823
44.75,917196
45,918508
45.25,919772
45.5,920970
45.75,922098
46,923193
46.25,924207
46.5,925236
46.75,926185
47,927146
47.25,927972
47.5,928786
47.75,929556
48,930360
48.25,931090
48.5,931814
48.75,932450
49,933101
49.25,933705
49.5,934278
49.75,934818
50,935371
50.25,935886
50.5,936368
50.75,936863
51,937343
51.25,937759
51.5,938147
51.75,938525
52,938904
52.25,939270
52.5,939608
52.75,939951
53,940291
53.25,940598
53.5,940897
53.75,941214
54,941506
54.25,941788
54.5,942038
54.75,942272
55,942513
55.25,942727
55.5,942940
55.75,943147
56,943354
56.25,943527
56.5,943717
56.75,943905
57,944077
57.25,944240
57.5,944398
57.75,944553
58,944705
58.25,944837
58.5,944990
58.75,945129
59,945252
59.25,945366
59.5,945465
59.75,945586
60,945700
60.25,945784
60.5,945854
60.75,945953
61,946045
61.25,946128
61.5,946202
61.75,946291
62,946366
62.25,946451
62.5,946504
62.75,946569
63,946635
63.25,946695
63.5,946759
63.75,946828
64,946896
64.25,946944
64.5,946988
64.75,947029
65,947081
65.25,947129
65.5,947175
65.75,947214
66,947262
66.25,947297
66.5,947331
66.75,947367
67,947402
67.25,947424
67.5,947454
67.75,947492
68,947505
68.25,947535
68.5,947557
68.75,947589
69,947622
69.25,947644
69.5,947666
69.75,947680
70,947704
70.25,947726
70.5,947741
70.75,947757
71,947775
71.25,947790
71.5,947810
71.75,947820
72,947832
72.25,947846
72.5,947862
72.75,947876
73,947884
73.25,947893
73.5,947907
73.75,947911
74,947923
74.25,947935
74.5,947941
74.75,947958
75,947972
75.25,947985
75.5,947992
75.75,948005
76,948008
76.25,948017
76.5,948022
76.75,948031
77,948040
77.25,948049
77.5,948053
77.75,948057
78,948064
78.25,948072
78.5,948079
78.75,948086
79,948091
79.25,948096
79.5,948100
79.75,948103
80,948107
80.25,948109
80.5,948111
80.75,948114
81,948126
81.25,948129
81.5,948135
81.75,948137
82,948139
82.25,948141
82.5,948145
82.75,948148
83,948151
83.25,948154
83.5,948155
83.75,948160
84,948163
84.25,948167
84.5,948167
84.75,948171
85,948171
85.25,948173
85.5,948177
85.75,948177
86,948182
86.25,948182
86.5,948183
86.75,948188
87,948190
87.25,948190
87.5,948190
87.75,948191
88,948193
88.25,948193
88.5,948196
88.75,948198
89,948199
89.25,948200
89.5,948200
89.75,948200
90,948201
90.25,948201
90.5,948201
90.75,948201
91,948202
91.25,948203
91.5,948205
91.75,948206
92,948206
92.25,948210
92.5,948211
92.75,948213
93,948213
93.25,948214
93.5,948215
93.75,948215
94,948216
94.25,948216
94.5,948217
94.75,948218
95,948220
95.25,948220
95.5,948220
95.75,948220
96,948220
96.25,948220
96.5,948220
96.75,948220
97,948220
97.25,948220
97.5,948220
97.75,948220
98,948222
98.25,948223
98.5,948223
98.75,948223
99,948224
99.25,948226
99.5,948226
99.75,948228
100,948228
100.25,948230
100.5,948230
100.75,948230
101,948230
101.25,948230
101.5,948230
101.75,948230
102,948230
102.25,948230
102.5,948230
102.75,948230
103,948230
103.25,948230
103.5,948231
103.75,948231
104,948231
104.25,948231
104.5,948231
104.75,948231
105,948234
105.25,948234
105.5,948234
105.75,948235
106,948235
106.25,948235
106.5,948235
106.75,948236
107,948236
107.25,948237
107.5,948237
107.75,948237
108,948237
108.25,948237
108.5,948237
108.75,948238
109,948238
109.25,948238
109.5,948238
109.75,948238
110,948239
110.25,948239
110.5,948239
110.75,948239
111,948239
111.25,948239
111.5,948239
111.75,948239
112,948239
112.25,948239
112.5,948239
112.75,948239
113,948240
113.25,948241
113.5,948241
113.75,948241
114,948241
114.25,948241
114.5,948241
114.75,948241
115,948241
115.25,948241
115.5,948241
115.75,948241
116,948241
116.25,948241
116.5,948241
116.75,948241
117,948241
117.25,948241
117.5,948241
117.75,948241
118,948241
118.25,948241
118.5,948241
118.75,948241
119,948241
119.25,948241
119.5,948241
119.75,948241
